更新时间,#genre#
风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5$订阅源
风云足球,http://183.11.239.36:808/hls/133/index.m3u8$订阅源
足球频道,http://123.56.129.203:7606/rtp/225.1.8.249:4120$北京电信组播源
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-5.m3u8$订阅源
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-3.m3u8$订阅源
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-4.m3u8$订阅源
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-1.ctv$订阅源
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-3.ctv$订阅源
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-3.m3u8$订阅源
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-1.m3u8$订阅源
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-4.m3u8$订阅源
天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8$订阅源
JJ斗地主,http://live.iill.top/bilibili.php?id=22021983$订阅源
JJ斗地主,http://live.iill.top/douyu.php?id=488743$订阅源
JJ斗地主,https://live.iill.top/bilibili/22021983$订阅源
JJ斗地主,https://live.iill.top/douyu/488743$订阅源
🪁动画频道,#genre#
卡酷动画,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$
动漫秀场,http://139.196.151.191:6664/rtp/239.45.3.134:5140$组播源
动漫秀场,http://139.196.151.191:2051/rtp/239.45.3.134:5140$组播源
动漫秀场,https://stream1.freetv.fun/c1a9c0728c4a8d7636c7de8d4f69f3abdc906231ea7f7e72d59433843738617f.m3u8$
动漫秀场,https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8$
动漫秀场,http://php.jdshipin.com:8880/bst.php?id=dmxc8m/8000000$订阅源
动漫秀场,https://stream1.freetv.fun/7e65432fb94551c8a7abf4afa8996c11471807bf9cf6ec1a3e49a2c25b2c1f58.m3u8$订阅源
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-2.m3u8$订阅源
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-5.m3u8$订阅源
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-15.ctv$订阅源
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-10.m3u8$订阅源
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-20.ctv$订阅源
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-9.m3u8$订阅源
青春动漫,http://wouu.net:9977/udp/239.93.0.146:5140$订阅源|1920x1080
宝宝动画,http://wouu.net:9977/udp/239.93.0.147:5140$订阅源|1920x1080
CN卡通,https://stream1.freetv.fun/cnqia-tong-1.ctv$订阅源
优漫卡通,http://122.9.151.210:5987/rtp/238.255.2.57:5999$组播源
优漫卡通,http://139.129.231.228:50060/rtp/239.21.1.50:5002$组播源
优漫卡通,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000010063/1.m3u8?channel-id=ystenlive&Contentid=1000000002000010063&livemode=1&stbId=3$订阅源
优漫卡通,https://stream1.freetv.fun/9a50e666912cb82bd584eb50bb030b7f654275ed05a586ef3c63ac39789df94b.m3u8$
优漫卡通,https://stream1.freetv.fun/4f3e660db4b75f218546c35fbdf55813ca1cd497ebcaa5fa4d873cff81c402f5.m3u8$
优漫卡通,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_YOUMAN/G_YOUMAN.m3u8?p=GITV&area=GD_CUCC&$订阅源
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$订阅源
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8$订阅源
优漫卡通,https://stream1.freetv.fun/4073fb5ec1ec48f010e1db882aeb63ddc7104c56c5c729c4d08e932d585591a8.m3u8$订阅源
优漫卡通,https://stream1.freetv.fun/61f1d51aed4a6e4ad9cde2362c1b00cd4cc8fb72bcf69d78458d36a46822d598.m3u8$订阅源
优漫卡通,https://stream1.freetv.fun/ac5eafae4e70b19313da6c3dab1c94cf397035762561a767f703c1706b173488.m3u8$订阅源
优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-11.m3u8$订阅源
金鹰卡通,http://139.129.231.228:50060/rtp/239.21.1.48:5002$组播源
金鹰卡通,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040024/1.m3u8?channel-id=bestzb&Contentid=5000000006000040024&livemode=1&stbId=3$订阅源
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-8.ctv$
金鹰卡通,http://61.138.128.226:19901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8$订阅源
金鹰卡通,http://110.80.17.38:9901/tsfile/live/0016_2.m3u8$订阅源
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8$订阅源
金鹰卡通,http://61.138.128.226:19901/tsfile/live/1018_1.m3u8$订阅源
金鹰卡通,http://121.33.239.242:9901/tsfile/live/38727_1.m3u8$订阅源
金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8$订阅源
炫动卡通,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_XUANDONG/G_XUANDONG.m3u8$订阅源
浙江少儿,http://120.55.49.231:7320/rtp/233.50.201.138:5140$组播源
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源|1920x1080
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-11.ctv$
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-1.m3u8$
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-2.ctv$
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-12.ctv$
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-5.ctv$
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-6.ctv$
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-11.m3u8$订阅源
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-8.m3u8$订阅源
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-9.ctv$订阅源
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-5.m3u8$
河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-3.m3u8$
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.flv?t=2510710360&k=87b12e4fe703265f4f59538a2399246c$订阅源
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2$订阅源
七龙珠,http://live.iill.top/huya.php?id=11601966$订阅源
七龙珠,http://live.iill.top/huya.php?id=25650806$订阅源
七龙珠,https://live.iill.top/huya/11601966$订阅源
七龙珠,https://live.iill.top/huya/25650806$订阅源
火影忍者,http://live.iill.top/douyu.php?id=1997723$订阅源
火影忍者,https://live.iill.top/douyu/1997723$订阅源
海绵宝宝,http://cdn.jdshipin.com:8880/huya.php?id=11352919$订阅源
中华小当家,http://mtv.wuzhij.com/huya.php?id=24257300&cdn=txcdn$订阅源
中华小当家,http://live.iill.top/huya.php?id=11342413$订阅源
中华小当家,https://live.iill.top/huya/11342413$订阅源
猫和老鼠,http://live.iill.top/huya.php?id=11352879$订阅源
猫和老鼠,https://live.iill.top/huya/11352879$订阅源
蜡笔小新,http://cdn.jdshipin.com:8880/huya.php?id=11352970$订阅源
🎮游戏频道,#genre#
电竞天堂,http://wouu.net:9977/udp/239.93.1.135:5140$订阅源|1920x1080
🎵音乐频道,#genre#
CCTV-15,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031109/index.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=no$订阅源
CCTV-15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3$订阅源
CCTV-15,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265014/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=no$订阅源
CCTV-15,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031109/index.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=no$订阅源
CCTV-15,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265014/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=no$订阅源
CCTV-15,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265014/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3$订阅源
CCTV-15,http://202.100.46.58:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$
CCTV-15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$
CCTV-15,http://61.164.209.98/cache.ott.bestlive.itv.cmvideo.cn/000000001000/5000000011000031109/index.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=no$订阅源
音乐现场,http://123.56.129.203:7606/rtp/225.1.8.230:4120$北京电信组播源
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8$订阅源
音乐调频广播,http://120.55.49.231:9719/rtp/233.50.201.82:5140$浙江电信组播源
🏛经典剧场,#genre#
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8$订阅源
🈳无结果频道,#genre#
CETV5,url
文化精品,url
风云音乐,url
第一剧场,url
风云剧场,url
怀旧剧场,url
女性时尚,url
高尔夫网球,url
电视指南,url
兵器科技,url
Now剧集,url
Now华剧,url
靖天资讯,url
星卫娱乐,url
卫视卡式,url
CHC高清电影,url
淘剧场,url
淘娱乐,url
黑莓电影,url
纬来电影,url
靖天映画,url
星卫娱乐,url
艾尔达娱乐,url
天映经典,url
无线星河,url
私人影院,url
龙祥电影,url
东森洋片,url
咪咕直播1,url
咪咕直播2,url
咪咕直播3,url
咪咕直播4,url
咪咕直播5,url
咪咕直播6,url
咪咕直播7,url
咪咕直播8,url
咪咕直播9,url
咪咕直播10,url
咪咕直播11,url
咪咕直播12,url
咪咕直播13,url
咪咕直播14,url
咪咕直播15,url
咪咕直播16,url
咪咕直播17,url
咪咕直播18,url
咪咕直播19,url
咪咕直播20,url
咪咕直播21,url
咪咕直播22,url
咪咕直播23,url
咪咕直播24,url
咪咕直播25,url
咪咕直播26,url
咪咕直播27,url
咪咕直播28,url
咪咕直播29,url
咪咕直播30,url
咪咕直播31,url
咪咕直播32,url
咪咕直播33,url
咪咕直播34,url
咪咕直播35,url
咪咕直播36,url
咪咕直播37,url
咪咕直播38,url
咪咕直播39,url
咪咕直播40,url
咪咕直播41,url
咪咕直播42,url
咪咕直播43,url
咪咕直播44,url
咪咕直播45,url
爱体育,url
深圳体育,url
福建体育,url
成都体育,url
天津体育,url
江苏体育,url
吉林篮球,url
睛彩羽毛球,url
睛彩广场舞,url
快乐垂钓,url
少儿动画,url
新动漫,url
爱动漫,url
中录动漫,url
睛彩少儿,url
黑莓动画,url
24H国漫热播,url
斗破苍穹玄幻剧,url
经典动漫,url
漫画解说,url
游戏风云,url
游戏竞技,url
电竞游戏,url
海看电竞,url
爱电竞,url
风云音乐,url
潮流音乐,url
天津音乐,url
音乐广播,url
天龙八部,url
鹿鼎记,url
仙剑奇侠传,url
西游记,url
三国演义,url
水浒传,url
新白娘子传奇,url
济公游记,url
封神榜,url
闯关东,url
上海滩,url
射雕英雄传,url
